County,Cases,Deaths
Albany,0,0
Albany,737,0
Allegany,30,0
Bronx,30868,0
Broome,219,0
Cattaraugus,37,0
Cayuga,36,0
Chautauqua,26,0
Chemung,75,0
Chenango,79,0
Clinton,51,0
Columbia,117,0
Cortland,25,0
Delaware,50,0
Dutchess,2391,0
Erie,2233,0
Essex,22,0
Franklin,13,0
Fulton,28,0
Genesee,122,0
Greene,87,0
Hamilton,3,0
Herkimer,53,0
Jefferson,54,0
Kings,38481,0
Lewis,9,0
Livingston,39,0
Madison,106,0
Monroe,1112,0
Montgomery,38,0
Nassau,31555,0
New York,19025,0
Niagara,268,0
Oneida,301,0
Onondaga,526,0
Ontario,73,0
Orange,6690,0
Orleans,56,0
Oswego,49,0
Otsego,49,0
Putnam,611,0
Queens,43713,0
Rensselaer,186,0
Richmond,10345,0
Rockland,9699,0
Saratoga,264,0
Schenectady,280,0
Schoharie,20,0
Schuyler,7,0
Seneca,18,0
St. Lawrence,123,0
Steuben,171,0
Suffolk,28854,0
Sullivan,561,0
Tioga,39,0
Tompkins,119,0
Ulster,913,0
Warren,108,0
Washington,73,0
Wayne,52,0
Westchester,25276,0
Wyoming,40,0
Yates,11,0
Total,257216,0
