County,Cases,Deaths
Albany,478,0
Allegany,26,0
Bronx,21441,0
Broome,126,0
Cattaraugus,28,0
Cayuga,29,0
Chautauqua,22,0
Chemung,60,0
Chenango,63,0
Clinton,43,0
Columbia,79,0
Cortland,18,0
Delaware,39,0
Dutchess,1838,0
Erie,1571,0
Essex,12,0
Franklin,12,0
Fulton,21,0
Genesee,69,0
Greene,44,0
Hamilton,3,0
Herkimer,37,0
Jefferson,46,0
Kings,27471,0
Lewis,6,0
Livingston,30,0
Madison,101,0
Monroe,798,0
Montgomery,29,0
Nassau,23553,0
New York,14145,0
Niagara,183,0
Oneida,195,0
Onondaga,397,0
Ontario,57,0
Orange,5027,0
Orleans,25,0
Oswego,38,0
Otsego,43,0
Putnam,497,0
Queens,32835,0
Rensselaer,105,0
Richmond,7316,0
Rockland,7721,0
Saratoga,196,0
Schenectady,199,0
Schoharie,12,0
Schuyler,5,0
Seneca,16,0
St. Lawrence,85,0
Steuben,121,0
Suffolk,20816,0
Sullivan,358,0
Tioga,19,0
Tompkins,109,0
Ulster,612,0
Warren,46,0
Washington,34,0
Wayne,42,0
Westchester,19313,0
Wyoming,31,0
Yates,3,0
Total,188694,0
