County,Cases,Deaths
Androscoggin,527,5
Aroostook,31,1
Cumberland,1990,68
Franklin,45,1
Hancock,19,1
Kennebec,154,10
Knox,25,1
Lincoln,31,0
Oxford,48,0
Penobscot,136,5
Piscataquis,3,0
Sagadahoc,39,0
Somerset,33,0
Unknown,2,0
Waldo,60,14
Washington,5,0
York,609,12
Total,3757,118
